Source Term ID	Source Term	Mapped Term Label	Mapped Term IRI	Mapped Term CURIE	IS_DISEASE	IS_MEASUREMENT	IS_PHENOTYPE	IS_AMOUNT	IS_PROCESS
NCIT:C35873	Iatrogenic Kaposi Sarcoma	iatrogenic Kaposi's sarcoma	http://www.ebi.ac.uk/efo/EFO_0002613	EFO:0002613	TRUE	FALSE	FALSE	FALSE	FALSE
HP:0000855	Insulin resistance	insulin resistance	http://www.ebi.ac.uk/efo/EFO_0002614	EFO:0002614	FALSE	FALSE	TRUE	FALSE	FALSE
MP:0005331	insulin resistance	insulin resistance	http://www.ebi.ac.uk/efo/EFO_0002614	EFO:0002614	FALSE	FALSE	TRUE	FALSE	FALSE
MONDO:0005189	internal carotid artery stenosis	internal carotid artery stenosis	http://www.ebi.ac.uk/efo/EFO_0002615	EFO:0002615	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:9080	macroglobulinemia	macroglobulinemia	http://www.ebi.ac.uk/efo/EFO_0002616	EFO:0002616	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002616	macroglobulinemia	macroglobulinemia	http://www.ebi.ac.uk/efo/EFO_0002616	EFO:0002616	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005190	macroglobulinemia	macroglobulinemia	http://www.ebi.ac.uk/efo/EFO_0002616	EFO:0002616	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C3212	Lymphoplasmacytic Lymphoma	macroglobulinemia	http://www.ebi.ac.uk/efo/EFO_0002616	EFO:0002616	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C80307	Waldenstrom Macroglobulinemia	macroglobulinemia	http://www.ebi.ac.uk/efo/EFO_0002616	EFO:0002616	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002617	metastatic melanoma	metastatic melanoma	http://www.ebi.ac.uk/efo/EFO_0002617	EFO:0002617	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005191	metastatic melanoma	metastatic melanoma	http://www.ebi.ac.uk/efo/EFO_0002617	EFO:0002617	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C8925	Metastatic Melanoma	metastatic melanoma	http://www.ebi.ac.uk/efo/EFO_0002617	EFO:0002617	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:4905	pancreatic carcinoma	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	EFO:0002618	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002618	pancreatic carcinoma	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	EFO:0002618	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005192	exocrine pancreatic carcinoma	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	EFO:0002618	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C3850	Pancreatic Carcinoma	pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0002618	EFO:0002618	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:3829	pituitary adenoma	obsolete_pituitary adenoma	http://www.ebi.ac.uk/efo/EFO_0002619	EFO:0002619	FALSE	FALSE	FALSE	FALSE	FALSE
DOID:11202	primary hyperparathyroidism	obsolete_primary hyperparathyroidism	http://www.ebi.ac.uk/efo/EFO_0002620	EFO:0002620	FALSE	FALSE	FALSE	FALSE	FALSE
HP:0008200	Hiperparatiroidismo primario	obsolete_primary hyperparathyroidism	http://www.ebi.ac.uk/efo/EFO_0002620	EFO:0002620	FALSE	FALSE	FALSE	FALSE	FALSE
EFO:0002621	prostate intraepithelial neoplasia	prostate intraepithelial neoplasia	http://www.ebi.ac.uk/efo/EFO_0002621	EFO:0002621	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005193	prostate intraepithelial neoplasia	prostate intraepithelial neoplasia	http://www.ebi.ac.uk/efo/EFO_0002621	EFO:0002621	TRUE	FALSE	FALSE	FALSE	FALSE
MP:0009219	increased prostate intraepithelial neoplasia incidence	prostate intraepithelial neoplasia	http://www.ebi.ac.uk/efo/EFO_0002621	EFO:0002621	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4064	Prostatic Intraepithelial Neoplasia	prostate intraepithelial neoplasia	http://www.ebi.ac.uk/efo/EFO_0002621	EFO:0002621	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005194	Rotavirus infection	rotavirus infection	http://www.ebi.ac.uk/efo/EFO_0002622	EFO:0002622	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005195	septic peritonitis	septic peritonitis	http://www.ebi.ac.uk/efo/EFO_0002623	EFO:0002623	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:1441	autosomal dominant cerebellar ataxia	obsolete_spinocerebellar ataxia	http://www.ebi.ac.uk/efo/EFO_0002624	EFO:0002624	FALSE	FALSE	FALSE	FALSE	FALSE
MP:0005578	teratozoospermia	obsolete_teratozoospermia	http://www.ebi.ac.uk/efo/EFO_0002625	EFO:0002625	FALSE	FALSE	FALSE	FALSE	FALSE
EFO:0002626	thymus neoplasm	thymus neoplasm	http://www.ebi.ac.uk/efo/EFO_0002626	EFO:0002626	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005197	thymus neoplasm	thymus neoplasm	http://www.ebi.ac.uk/efo/EFO_0002626	EFO:0002626	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C3412	Thymus Neoplasm	thymus neoplasm	http://www.ebi.ac.uk/efo/EFO_0002626	EFO:0002626	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002627	vulvar intraepithelial neoplasia	vulvar intraepithelial neoplasia	http://www.ebi.ac.uk/efo/EFO_0002627	EFO:0002627	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005198	vulvar intraepithelial neoplasia	vulvar intraepithelial neoplasia	http://www.ebi.ac.uk/efo/EFO_0002627	EFO:0002627	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4756	Vulvar Intraepithelial Neoplasia	vulvar intraepithelial neoplasia	http://www.ebi.ac.uk/efo/EFO_0002627	EFO:0002627	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:9997	peripartum cardiomyopathy	peripartum cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0002628	EFO:0002628	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0018920	peripartum cardiomyopathy	peripartum cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0002628	EFO:0002628	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C171602	Peripartum Cardiomyopathy	peripartum cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0002628	EFO:0002628	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005200	viral dilated cardiomyopathy	viral cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0002629	EFO:0002629	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:397	restrictive cardiomyopathy	restrictive cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0002630	EFO:0002630	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005201	restrictive cardiomyopathy	restrictive cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0002630	EFO:0002630	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C62798	Restrictive Cardiomyopathy	restrictive cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0002630	EFO:0002630	TRUE	FALSE	FALSE	FALSE	FALSE
BTO:0001143	pupa	obsolete_pupa	http://www.ebi.ac.uk/efo/EFO_0002684	EFO:0002684	FALSE	FALSE	FALSE	FALSE	FALSE
MONDO:0005202	atopic IgE-mediated allergic disorder	atopy	http://www.ebi.ac.uk/efo/EFO_0002686	EFO:0002686	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005203	ischemia reperfusion injury	ischemia reperfusion injury	http://www.ebi.ac.uk/efo/EFO_0002687	EFO:0002687	FALSE	FALSE	FALSE	FALSE	FALSE
DOID:2988	antiphospholipid syndrome	antiphospholipid syndrome	http://www.ebi.ac.uk/efo/EFO_0002689	EFO:0002689	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:8000010	antiphospholipid syndrome	antiphospholipid syndrome	http://www.ebi.ac.uk/efo/EFO_0002689	EFO:0002689	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C61283	Antiphospholipid Syndrome	antiphospholipid syndrome	http://www.ebi.ac.uk/efo/EFO_0002689	EFO:0002689	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:9074	systemic lupus erythematosus	obsolete_systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0002690	EFO:0002690	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0001861	BxPC-3 cell	BxPC-3	http://www.ebi.ac.uk/efo/EFO_0002709	EFO:0002709	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0002065	BxPC-3 cell	BxPC-3	http://www.ebi.ac.uk/efo/EFO_0002709	EFO:0002709	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002864	T3M4 cell	Panc89	http://www.ebi.ac.uk/efo/EFO_0002714	EFO:0002714	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0050113	RCB1021 cell	Panc89	http://www.ebi.ac.uk/efo/EFO_0002714	EFO:0002714	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0000793	SH-SY5Y cell	SH-SY5Y	http://www.ebi.ac.uk/efo/EFO_0002717	EFO:0002717	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0009015	SH-SY5Y cell	SH-SY5Y	http://www.ebi.ac.uk/efo/EFO_0002717	EFO:0002717	FALSE	FALSE	FALSE	FALSE	FALSE
ZFS:0000033	Hatching:Long-pec	hatching long-pec	http://www.ebi.ac.uk/efo/EFO_0002718	EFO:0002718	FALSE	FALSE	FALSE	FALSE	TRUE
WBls:0000027	L2 larva Ce	L2 larva	http://www.ebi.ac.uk/efo/EFO_0002719	EFO:0002719	FALSE	FALSE	FALSE	FALSE	TRUE
WBls:0000035	L3 larva Ce	L3 larva	http://www.ebi.ac.uk/efo/EFO_0002720	EFO:0002720	FALSE	FALSE	FALSE	FALSE	TRUE
BTO:0001445	tail bud	obsolete_tail bud	http://www.ebi.ac.uk/efo/EFO_0002748	EFO:0002748	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0001685	aortic smooth muscle	aorta smooth muscle	http://www.ebi.ac.uk/efo/EFO_0002775	EFO:0002775	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0003807	BJ cell	BJ	http://www.ebi.ac.uk/efo/EFO_0002779	EFO:0002779	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0001980	BJ cell	BJ	http://www.ebi.ac.uk/efo/EFO_0002779	EFO:0002779	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0000252	chorion	obsolete_chorion	http://www.ebi.ac.uk/efo/EFO_0002780	EFO:0002780	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0000738	HL-60 cell	HL-60	http://www.ebi.ac.uk/efo/EFO_0002793	EFO:0002793	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0003775	HL-60 cell	HL-60	http://www.ebi.ac.uk/efo/EFO_0002793	EFO:0002793	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0000661	JURKAT cell	Jurkat	http://www.ebi.ac.uk/efo/EFO_0002796	EFO:0002796	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0007043	JURKAT cell	Jurkat	http://www.ebi.ac.uk/efo/EFO_0002796	EFO:0002796	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002136	NB-4 cell	NB4	http://www.ebi.ac.uk/efo/EFO_0002798	EFO:0002798	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0007947	NB-4 cell	NB4	http://www.ebi.ac.uk/efo/EFO_0002798	EFO:0002798	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0001006	pelvis	obsolete_pelvis	http://www.ebi.ac.uk/efo/EFO_0002805	EFO:0002805	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0001169	3T3-F442A cell	3T3-F442A	http://www.ebi.ac.uk/efo/EFO_0002811	EFO:0002811	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0001931	BJAB cell	BJAB	http://www.ebi.ac.uk/efo/EFO_0002815	EFO:0002815	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002750	Calu-3 cell	Calu3	http://www.ebi.ac.uk/efo/EFO_0002819	EFO:0002819	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0002192	Calu-3 cell	Calu3	http://www.ebi.ac.uk/efo/EFO_0002819	EFO:0002819	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0001482	CTLL-2 cell	CTLL-2	http://www.ebi.ac.uk/efo/EFO_0002821	EFO:0002821	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0000679	blood-lymph	obsolete_H69	http://www.ebi.ac.uk/efo/EFO_0002823	EFO:0002823	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002254	vas efferens	HCT116	http://www.ebi.ac.uk/efo/EFO_0002824	EFO:0002824	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0003665	HCT 116 cell	HCT116	http://www.ebi.ac.uk/efo/EFO_0002824	EFO:0002824	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0000661	JURKAT cell	obsolete_Jurkat	http://www.ebi.ac.uk/efo/EFO_0002825	EFO:0002825	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002070	KS-IMM cell	KS-IMM	http://www.ebi.ac.uk/efo/EFO_0002826	EFO:0002826	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002284	MIN-6 cell	MIN6	http://www.ebi.ac.uk/efo/EFO_0002829	EFO:0002829	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002384	MKN-1 cell	MKN1	http://www.ebi.ac.uk/efo/EFO_0002830	EFO:0002830	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002381	MKN-28 cell	MKN28	http://www.ebi.ac.uk/efo/EFO_0002831	EFO:0002831	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0001225	MKN-45 cell	MKN45	http://www.ebi.ac.uk/efo/EFO_0002832	EFO:0002832	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002383	MKN-74 cell	MKN74	http://www.ebi.ac.uk/efo/EFO_0002834	EFO:0002834	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0001590	MRC-5 cell	MRC5	http://www.ebi.ac.uk/efo/EFO_0002835	EFO:0002835	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0007865	MRC-5 cell	MRC5	http://www.ebi.ac.uk/efo/EFO_0002835	EFO:0002835	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002425	MSTO-211H cell	MSTO-211H	http://www.ebi.ac.uk/efo/EFO_0002839	EFO:0002839	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0008129	NCI-N87 cell	NCI-N87	http://www.ebi.ac.uk/efo/EFO_0002841	EFO:0002841	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0005518	PC-9 cell	PC-9	http://www.ebi.ac.uk/efo/EFO_0002847	EFO:0002847	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0050067	RCB4455 cell	PC-9	http://www.ebi.ac.uk/efo/EFO_0002847	EFO:0002847	FALSE	FALSE	FALSE	FALSE	FALSE
BTO:0002914	SK-N-MC cell	SK-N-MC	http://www.ebi.ac.uk/efo/EFO_0002860	EFO:0002860	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0009058	SK-N-MC cell	SK-N-MC	http://www.ebi.ac.uk/efo/EFO_0002860	EFO:0002860	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0009245	T24 cell	T24	http://www.ebi.ac.uk/efo/EFO_0002864	EFO:0002864	FALSE	FALSE	FALSE	FALSE	FALSE
CLO:0009454	U-2 OS cell	U2OS	http://www.ebi.ac.uk/efo/EFO_0002869	EFO:0002869	FALSE	FALSE	FALSE	FALSE	FALSE
DOID:4451	renal carcinoma	renal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002890	EFO:0002890	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002890	renal carcinoma	renal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002890	EFO:0002890	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005206	renal carcinoma	renal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002890	EFO:0002890	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C9384	Kidney Carcinoma	renal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002890	EFO:0002890	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:3963	thyroid gland carcinoma	thyroid carcinoma	http://www.ebi.ac.uk/efo/EFO_0002892	EFO:0002892	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:1000586	obsolete_Thyroid Gland Carcinoma	thyroid carcinoma	http://www.ebi.ac.uk/efo/EFO_0002892	EFO:0002892	TRUE	FALSE	FALSE	FALSE	FALSE
HP:0002890	Carcinoma de tiroides	thyroid carcinoma	http://www.ebi.ac.uk/efo/EFO_0002892	EFO:0002892	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0015075	thyroid gland carcinoma	thyroid carcinoma	http://www.ebi.ac.uk/efo/EFO_0002892	EFO:0002892	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4815	Thyroid Gland Carcinoma	thyroid carcinoma	http://www.ebi.ac.uk/efo/EFO_0002892	EFO:0002892	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:3594	choriocarcinoma	choriocarcinoma	http://www.ebi.ac.uk/efo/EFO_0002893	EFO:0002893	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002893	choriocarcinoma	choriocarcinoma	http://www.ebi.ac.uk/efo/EFO_0002893	EFO:0002893	TRUE	FALSE	FALSE	FALSE	FALSE
HP:0100768	Choriocarcinoma	choriocarcinoma	http://www.ebi.ac.uk/efo/EFO_0002893	EFO:0002893	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005207	choriocarcinoma	choriocarcinoma	http://www.ebi.ac.uk/efo/EFO_0002893	EFO:0002893	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C2948	Choriocarcinoma	choriocarcinoma	http://www.ebi.ac.uk/efo/EFO_0002893	EFO:0002893	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:10054	skin amelanotic melanoma	amelanotic skin melanoma	http://www.ebi.ac.uk/efo/EFO_0002894	EFO:0002894	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002894	amelanotic skin melanoma	amelanotic skin melanoma	http://www.ebi.ac.uk/efo/EFO_0002894	EFO:0002894	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005208	amelanotic skin melanoma	amelanotic skin melanoma	http://www.ebi.ac.uk/efo/EFO_0002894	EFO:0002894	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4633	Amelanotic Cutaneous Melanoma	amelanotic skin melanoma	http://www.ebi.ac.uk/efo/EFO_0002894	EFO:0002894	TRUE	FALSE	FALSE	FALSE	FALSE
BTO:0002382	MKN-7 cell	MKN7	http://www.ebi.ac.uk/efo/EFO_0002895	EFO:0002895	FALSE	FALSE	FALSE	FALSE	FALSE
DOID:0060061	primary cutaneous T-cell non-Hodgkin lymphoma	Cutaneous T-cell lymphoma	http://www.ebi.ac.uk/efo/EFO_0002913	EFO:0002913	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002913	Cutaneous T-cell lymphoma	Cutaneous T-cell lymphoma	http://www.ebi.ac.uk/efo/EFO_0002913	EFO:0002913	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0000607	primary cutaneous T-cell non-Hodgkin lymphoma	Cutaneous T-cell lymphoma	http://www.ebi.ac.uk/efo/EFO_0002913	EFO:0002913	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C3467	Primary Cutaneous T-Cell Non-Hodgkin Lymphoma	Cutaneous T-cell lymphoma	http://www.ebi.ac.uk/efo/EFO_0002913	EFO:0002913	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:5165	uterine corpus sarcoma	uterine sarcoma	http://www.ebi.ac.uk/efo/EFO_0002914	EFO:0002914	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002914	uterine sarcoma	uterine sarcoma	http://www.ebi.ac.uk/efo/EFO_0002914	EFO:0002914	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005210	uterine corpus sarcoma	uterine sarcoma	http://www.ebi.ac.uk/efo/EFO_0002914	EFO:0002914	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C6339	Uterine Corpus Sarcoma	uterine sarcoma	http://www.ebi.ac.uk/efo/EFO_0002914	EFO:0002914	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:1107	esophageal carcinoma	esophageal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002916	EFO:0002916	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002916	esophageal carcinoma	esophageal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002916	EFO:0002916	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0019086	carcinoma of esophagus	esophageal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002916	EFO:0002916	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C3513	Esophageal Carcinoma	esophageal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002916	EFO:0002916	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:0050933	ovarian serous carcinoma	ovarian serous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0002917	EFO:0002917	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:5744	ovary serous adenocarcinoma	ovarian serous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0002917	EFO:0002917	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002917	ovarian serous adenocarcinoma	ovarian serous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0002917	EFO:0002917	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005211	ovarian serous adenocarcinoma	ovarian serous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0002917	EFO:0002917	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C7550	Ovarian Serous Adenocarcinoma	ovarian serous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0002917	EFO:0002917	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:3247	rhabdomyosarcoma	rhabdomyosarcoma	http://www.ebi.ac.uk/efo/EFO_0002918	EFO:0002918	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002918	rhabdomyosarcoma	rhabdomyosarcoma	http://www.ebi.ac.uk/efo/EFO_0002918	EFO:0002918	TRUE	FALSE	FALSE	FALSE	FALSE
HP:0002859	Rabdomiosarcoma	rhabdomyosarcoma	http://www.ebi.ac.uk/efo/EFO_0002918	EFO:0002918	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005212	rhabdomyosarcoma	rhabdomyosarcoma	http://www.ebi.ac.uk/efo/EFO_0002918	EFO:0002918	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C3359	Rhabdomyosarcoma	rhabdomyosarcoma	http://www.ebi.ac.uk/efo/EFO_0002918	EFO:0002918	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002919	uterine carcinoma	uterine carcinoma	http://www.ebi.ac.uk/efo/EFO_0002919	EFO:0002919	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005213	uterine carcinoma	uterine carcinoma	http://www.ebi.ac.uk/efo/EFO_0002919	EFO:0002919	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:2096	vulvar sarcoma	vulva sarcoma	http://www.ebi.ac.uk/efo/EFO_0002920	EFO:0002920	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002920	vulva sarcoma	vulva sarcoma	http://www.ebi.ac.uk/efo/EFO_0002920	EFO:0002920	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005214	vulva sarcoma	vulva sarcoma	http://www.ebi.ac.uk/efo/EFO_0002920	EFO:0002920	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C40317	Vulvar Sarcoma	vulva sarcoma	http://www.ebi.ac.uk/efo/EFO_0002920	EFO:0002920	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:1294	vulva carcinoma	vulvar carcinoma	http://www.ebi.ac.uk/efo/EFO_0002921	EFO:0002921	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002921	vulvar carcinoma	vulvar carcinoma	http://www.ebi.ac.uk/efo/EFO_0002921	EFO:0002921	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005215	vulvar carcinoma	vulvar carcinoma	http://www.ebi.ac.uk/efo/EFO_0002921	EFO:0002921	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C4866	Vulvar Carcinoma	vulvar carcinoma	http://www.ebi.ac.uk/efo/EFO_0002921	EFO:0002921	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002938	hypopharyngeal carcinoma	hypopharyngeal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002938	EFO:0002938	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005216	hypopharyngeal carcinoma	hypopharyngeal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002938	EFO:0002938	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C9465	Hypopharyngeal Carcinoma	hypopharyngeal carcinoma	http://www.ebi.ac.uk/efo/EFO_0002938	EFO:0002938	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:0050902	medulloblastoma	medulloblastoma	http://www.ebi.ac.uk/efo/EFO_0002939	EFO:0002939	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:0060104	cerebellar medulloblastoma	medulloblastoma	http://www.ebi.ac.uk/efo/EFO_0002939	EFO:0002939	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0002939	medulloblastoma	medulloblastoma	http://www.ebi.ac.uk/efo/EFO_0002939	EFO:0002939	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0007959	medulloblastoma	medulloblastoma	http://www.ebi.ac.uk/efo/EFO_0002939	EFO:0002939	TRUE	FALSE	FALSE	FALSE	FALSE
NCIT:C3222	Medulloblastoma	medulloblastoma	http://www.ebi.ac.uk/efo/EFO_0002939	EFO:0002939	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005217	familial cardiomyopathy	familial cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0002945	EFO:0002945	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:13372	alpha 1-antitrypsin deficiency	obsolete_alpha-1-antitrypsin deficiency	http://www.ebi.ac.uk/efo/EFO_0002946	EFO:0002946	FALSE	FALSE	FALSE	FALSE	FALSE
FMA:9668	Endocrine system	obsolete_endocrine system	http://www.ebi.ac.uk/efo/EFO_0002969	EFO:0002969	FALSE	FALSE	FALSE	FALSE	FALSE
DOID:0080000	muscular disease	muscular disease	http://www.ebi.ac.uk/efo/EFO_0002970	EFO:0002970	TRUE	FALSE	FALSE	FALSE	FALSE
DOID:10354	breast fibrocystic disease	breast fibrocystic disease	http://www.ebi.ac.uk/efo/EFO_0003014	EFO:0003014	TRUE	FALSE	FALSE	FALSE	FALSE
EFO:0003014	breast fibrocystic disease	breast fibrocystic disease	http://www.ebi.ac.uk/efo/EFO_0003014	EFO:0003014	TRUE	FALSE	FALSE	FALSE	FALSE
MONDO:0005219	breast fibrocystic disease	breast fibrocystic disease	http://www.ebi.ac.uk/efo/EFO_0003014	EFO:0003014	TRUE	FALSE	FALSE	FALSE	FALSE
