# Timestamp: 2024-04-10 11:46:15.025951
# Target Ontology: http://www.ebi.ac.uk/efo/releases/v3.62.0/efo.owl
# text2term version: 4.1.2
# Minimum Score: 0.00
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: OntologyTermType.CLASS
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 9998 entries, 8143 were mapped to 3824 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
NCIT:C116973,Bacterial Vaginosis,bacterial vaginosis,EFO:0003932,http://www.ebi.ac.uk/efo/EFO_0003932,0.997,None
GO:0008150,biological_process,biological replicate,EFO:0002091,http://www.ebi.ac.uk/efo/EFO_0002091,0.591,None
DOID:9663,aphthous stomatitis,aphthous ulcer,EFO:0003938,http://www.ebi.ac.uk/efo/EFO_0003938,0.993,None
HP:0032154,Aftózní vřed,atrial fibrillation,EFO:0000275,http://www.ebi.ac.uk/efo/EFO_0000275,0.183,None
MONDO:0005318,canker sore,aphthous ulcer,EFO:0003938,http://www.ebi.ac.uk/efo/EFO_0003938,0.991,None
NCIT:C62546,Canker Sore,aphthous ulcer,EFO:0003938,http://www.ebi.ac.uk/efo/EFO_0003938,0.991,None
MONDO:0005319,humerus fracture,humerus fracture,EFO:0003943,http://www.ebi.ac.uk/efo/EFO_0003943,0.995,None
MONDO:0005320,tibia fracture,tibia fracture,EFO:0003944,http://www.ebi.ac.uk/efo/EFO_0003944,0.993,None
DOID:11555,Fuchs' endothelial dystrophy,Fuchs' endothelial dystrophy,MONDO:0005321,http://purl.obolibrary.org/obo/MONDO_0005321,0.995,None
DOID:8534,gastroesophageal reflux disease,gastroesophageal reflux disease,EFO:0003948,http://www.ebi.ac.uk/efo/EFO_0003948,0.997,None
HP:0002020,Gastro-oesofageale reflux,gastroesophageal reflux disease,EFO:0003948,http://www.ebi.ac.uk/efo/EFO_0003948,0.796,None
MONDO:0007186,gastroesophageal reflux disease,gastroesophageal reflux disease,EFO:0003948,http://www.ebi.ac.uk/efo/EFO_0003948,0.997,None
NCIT:C26781,Gastroesophageal Reflux Disease,gastroesophageal reflux disease,EFO:0003948,http://www.ebi.ac.uk/efo/EFO_0003948,0.997,None
MONDO:0005322,ulna fracture,ulna fracture,EFO:0003950,http://www.ebi.ac.uk/efo/EFO_0003950,0.996,None
MONDO:0005323,bacterial sexually transmitted disease,bacterial sexually transmitted disease,EFO:0003955,http://www.ebi.ac.uk/efo/EFO_0003955,0.996,None
MONDO:0005324,seasonal allergic rhinitis,seasonal allergic rhinitis,EFO:0003956,http://www.ebi.ac.uk/efo/EFO_0003956,0.995,None
NCIT:C92188,Seasonal Allergic Rhinitis,seasonal allergic rhinitis,EFO:0003956,http://www.ebi.ac.uk/efo/EFO_0003956,0.995,None
MONDO:0005325,radius fracture,radius fracture,EFO:0003957,http://www.ebi.ac.uk/efo/EFO_0003957,0.995,None
MONDO:0005326,sunburn,sunburn,EFO:0003958,http://www.ebi.ac.uk/efo/EFO_0003958,0.995,None
DOID:9296,cleft lip,cleft lip,EFO:0003959,http://www.ebi.ac.uk/efo/EFO_0003959,0.997,None
MONDO:0005327,hip fracture,hip fracture,EFO:0003964,http://www.ebi.ac.uk/efo/EFO_0003964,0.993,None
DOID:1242,globe disease,eye disease,EFO:0003966,http://www.ebi.ac.uk/efo/EFO_0003966,0.996,None
DOID:5614,eye disease,eye disease,EFO:0003966,http://www.ebi.ac.uk/efo/EFO_0003966,0.999,None
MONDO:0005328,eye disorder,eye disease,EFO:0003966,http://www.ebi.ac.uk/efo/EFO_0003966,1.0,None
NCIT:C26767,Eye Disorder,eye disease,EFO:0003966,http://www.ebi.ac.uk/efo/EFO_0003966,1.0,None
DOID:0001816,angiosarcoma,angiosarcoma,EFO:0003968,http://www.ebi.ac.uk/efo/EFO_0003968,0.994,None
EFO:0003967,vascular sarcoma,angiosarcoma,EFO:0003968,http://www.ebi.ac.uk/efo/EFO_0003968,0.995,None
EFO:0003968,angiosarcoma,angiosarcoma,EFO:0003968,http://www.ebi.ac.uk/efo/EFO_0003968,0.994,None
HP:0200058,Angiosarcoma,angiosarcoma,EFO:0003968,http://www.ebi.ac.uk/efo/EFO_0003968,0.994,None
MONDO:0016982,angiosarcoma,angiosarcoma,EFO:0003968,http://www.ebi.ac.uk/efo/EFO_0003968,0.994,None
NCIT:C3088,Angiosarcoma,angiosarcoma,EFO:0003968,http://www.ebi.ac.uk/efo/EFO_0003968,0.994,None
DOID:12960,acrocephalosyndactylia,acrocephalosyndactyly,MONDO:0019796,http://purl.obolibrary.org/obo/MONDO_0019796,0.993,None
DOID:2734,keratosis follicularis,Darier disease,MONDO:0007417,http://purl.obolibrary.org/obo/MONDO_0007417,0.997,None
DOID:11549,Adie syndrome,Adie syndrome,EFO:0004126,http://www.ebi.ac.uk/efo/EFO_0004126,0.989,None
MONDO:0018690,Holmes-Adie syndrome,Adie syndrome,EFO:0004126,http://www.ebi.ac.uk/efo/EFO_0004126,0.819,None
NCIT:C34357,Holmes-Adie Syndrome,Adie syndrome,EFO:0004126,http://www.ebi.ac.uk/efo/EFO_0004126,0.819,None
DOID:2855,hyperthyroxinemia,hyperthyroxinemia,EFO:0004127,http://www.ebi.ac.uk/efo/EFO_0004127,0.991,None
MONDO:0005334,hereditary nephritis,hereditary nephritis,EFO:0004128,http://www.ebi.ac.uk/efo/EFO_0004128,0.989,None
DOID:0050638,transthyretin amyloidosis,Familial transthyretin-related amyloidosis,ORPHANET.ORDO:271861,http://www.orpha.net/ORDO/Orphanet_271861,0.997,None
DOID:0050761,obsolete paramyloidosis,familial amyloid neuropathy,EFO:0004129,http://www.ebi.ac.uk/efo/EFO_0004129,0.85,None
MONDO:0007100,familial amyloid neuropathy,familial amyloid neuropathy,EFO:0004129,http://www.ebi.ac.uk/efo/EFO_0004129,0.994,None
NCIT:C84554,Familial Amyloid Neuropathy,familial amyloid neuropathy,EFO:0004129,http://www.ebi.ac.uk/efo/EFO_0004129,0.994,None
DOID:1440,Machado-Joseph disease,Machado-Joseph disease,MONDO:0007182,http://purl.obolibrary.org/obo/MONDO_0007182,0.766,None
DOID:4257,Caffey disease,Caffey disease,MONDO:0007244,http://purl.obolibrary.org/obo/MONDO_0007244,0.997,None
DOID:0050463,campomelic dysplasia,campomelic dysplasia,MONDO:0007251,http://purl.obolibrary.org/obo/MONDO_0007251,0.994,None
FMA:9579,Perineum,perineum disease,EFO:0010689,http://www.ebi.ac.uk/efo/EFO_0010689,0.833,None
EFO:0004142,colorectal neoplasm,colorectal neoplasm,EFO:0004142,http://www.ebi.ac.uk/efo/EFO_0004142,0.998,None
NCIT:C2956,Colorectal Neoplasm,colorectal neoplasm,EFO:0004142,http://www.ebi.ac.uk/efo/EFO_0004142,0.998,None
DOID:12169,carpal tunnel syndrome,carpal tunnel syndrome,EFO:0004143,http://www.ebi.ac.uk/efo/EFO_0004143,0.991,None
NCIT:C34450,Carpal Tunnel Syndrome,carpal tunnel syndrome,EFO:0004143,http://www.ebi.ac.uk/efo/EFO_0004143,0.991,None
DOID:2582,acatalasia,acatalasia,EFO:0004144,http://www.ebi.ac.uk/efo/EFO_0004144,0.993,None
NCIT:C84526,Acatalasemia,acatalasia,EFO:0004144,http://www.ebi.ac.uk/efo/EFO_0004144,0.994,None
DOID:423,myopathy,myopathy,EFO:0004145,http://www.ebi.ac.uk/efo/EFO_0004145,0.999,None
NCIT:C101216,Myopathy,myopathy,EFO:0004145,http://www.ebi.ac.uk/efo/EFO_0004145,0.999,None
DOID:3529,congenital myopathy 1A,congenital myopathy,MONDO:0019952,http://purl.obolibrary.org/obo/MONDO_0019952,0.859,None
DOID:14748,Sotos syndrome,Sotos syndrome,MONDO:0019349,http://purl.obolibrary.org/obo/MONDO_0019349,0.99,None
DOID:10595,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease X-linked dominant 1,MONDO:0010549,http://purl.obolibrary.org/obo/MONDO_0010549,0.837,None
DOID:870,neuropathy,peripheral neuropathy,EFO:0003100,http://www.ebi.ac.uk/efo/EFO_0003100,0.998,None
DOID:1856,cherubism,cherubism,MONDO:0007315,http://purl.obolibrary.org/obo/MONDO_0007315,0.998,None
DOID:9245,Alagille syndrome,Alagille syndrome,MONDO:0007318,http://purl.obolibrary.org/obo/MONDO_0007318,0.99,None
DOID:12859,choreatic disease,chorea,EFO:0004152,http://www.ebi.ac.uk/efo/EFO_0004152,0.997,None
HP:0002072,Chorea,chorea,EFO:0004152,http://www.ebi.ac.uk/efo/EFO_0004152,0.998,None
MONDO:0001595,choreatic disease,chorea,EFO:0004152,http://www.ebi.ac.uk/efo/EFO_0004152,0.997,None
NCIT:C84633,Chorea,chorea,EFO:0004152,http://www.ebi.ac.uk/efo/EFO_0004152,0.998,None
DOID:13994,cleidocranial dysplasia,cleidocranial dysplasia 1,MONDO:0007340,http://purl.obolibrary.org/obo/MONDO_0007340,0.994,None
DOID:1067,open-angle glaucoma,open-angle glaucoma,EFO:0004190,http://www.ebi.ac.uk/efo/EFO_0004190,0.996,None
NCIT:C34641,Open Angle Glaucoma,open-angle glaucoma,EFO:0004190,http://www.ebi.ac.uk/efo/EFO_0004190,0.996,None
DOID:0050801,androgenic alopecia,androgenetic alopecia,EFO:0004191,http://www.ebi.ac.uk/efo/EFO_0004191,0.998,None
MONDO:0005339,androgenetic alopecia,androgenetic alopecia,EFO:0004191,http://www.ebi.ac.uk/efo/EFO_0004191,0.998,None
DOID:986,alopecia areata,alopecia areata,EFO:0004192,http://www.ebi.ac.uk/efo/EFO_0004192,0.998,None
MONDO:0020804,basal cell carcinoma,basal cell carcinoma,EFO:0004193,http://www.ebi.ac.uk/efo/EFO_0004193,0.993,None
NCIT:C156767,Basal Cell Carcinoma,basal cell carcinoma,EFO:0004193,http://www.ebi.ac.uk/efo/EFO_0004193,0.993,None
NCIT:C7586,Malignant Basal Cell Neoplasm,basal cell carcinoma,EFO:0004193,http://www.ebi.ac.uk/efo/EFO_0004193,0.988,None
DOID:2986,IgA glomerulonephritis,IGA glomerulonephritis,EFO:0004194,http://www.ebi.ac.uk/efo/EFO_0004194,0.996,None
NCIT:C34643,IgA Nephropathy,IGA glomerulonephritis,EFO:0004194,http://www.ebi.ac.uk/efo/EFO_0004194,0.998,None
DOID:1884,viral hepatitis,viral human hepatitis infection,EFO:0004196,http://www.ebi.ac.uk/efo/EFO_0004196,0.997,None
NCIT:C35124,Viral Hepatitis,viral human hepatitis infection,EFO:0004196,http://www.ebi.ac.uk/efo/EFO_0004196,0.997,None
DOID:2043,hepatitis B,hepatitis B virus infection,EFO:0004197,http://www.ebi.ac.uk/efo/EFO_0004197,0.996,None
MONDO:0005344,hepatitis B virus infection,hepatitis B virus infection,EFO:0004197,http://www.ebi.ac.uk/efo/EFO_0004197,0.996,None
NCIT:C3097,Hepatitis B Infection,hepatitis B virus infection,EFO:0004197,http://www.ebi.ac.uk/efo/EFO_0004197,0.995,None
DOID:3165,skin benign neoplasm,benign neoplasm of skin,MONDO:0021440,http://purl.obolibrary.org/obo/MONDO_0021440,0.997,None
DOID:4159,skin cancer,skin cancer,MONDO:0002898,http://purl.obolibrary.org/obo/MONDO_0002898,0.997,None
MONDO:0002531,skin neoplasm,skin neoplasm,EFO:0004198,http://www.ebi.ac.uk/efo/EFO_0004198,0.998,None
NCIT:C3372,Skin Neoplasm,skin neoplasm,EFO:0004198,http://www.ebi.ac.uk/efo/EFO_0004198,0.998,None
DOID:10041,dysplastic nevus syndrome,dysplastic nevus,EFO:0004199,http://www.ebi.ac.uk/efo/EFO_0004199,0.989,None
DOID:11829,degenerative myopia,pathological myopia,EFO:0004207,http://www.ebi.ac.uk/efo/EFO_0004207,0.997,None
DOID:12306,vitiligo,Vitiligo,EFO:0004208,http://www.ebi.ac.uk/efo/EFO_0004208,0.995,None
NCIT:C26915,Vitiligo,Vitiligo,EFO:0004208,http://www.ebi.ac.uk/efo/EFO_0004208,0.995,None
DOID:10892,hypospadias,hypospadias,EFO:0004209,http://www.ebi.ac.uk/efo/EFO_0004209,0.993,None
HP:0000047,Hipospadias,hypospadias,EFO:0004209,http://www.ebi.ac.uk/efo/EFO_0004209,0.781,None
MONDO:0005345,hypospadias,hypospadias,EFO:0004209,http://www.ebi.ac.uk/efo/EFO_0004209,0.993,None
NCIT:C40341,Hypospadias,hypospadias,EFO:0004209,http://www.ebi.ac.uk/efo/EFO_0004209,0.993,None
MONDO:0005346,gallstones,gallstones,EFO:0004210,http://www.ebi.ac.uk/efo/EFO_0004210,0.996,None
HP:0002155,Hipertrigliceridemia,Hypertriglyceridemia,EFO:0004211,http://www.ebi.ac.uk/efo/EFO_0004211,0.697,None
MONDO:0005347,hypertriglyceridemia,Hypertriglyceridemia,EFO:0004211,http://www.ebi.ac.uk/efo/EFO_0004211,0.995,None
MONDO:0005348,keloid,Keloid,EFO:0004212,http://www.ebi.ac.uk/efo/EFO_0004212,0.999,None
NCIT:C3145,Keloid,Keloid,EFO:0004212,http://www.ebi.ac.uk/efo/EFO_0004212,0.999,None
DOID:12185,otosclerosis,otosclerosis,EFO:0004213,http://www.ebi.ac.uk/efo/EFO_0004213,0.997,None
HP:0000362,Otosclerose,otosclerosis,EFO:0004213,http://www.ebi.ac.uk/efo/EFO_0004213,0.855,None
MONDO:0005349,otosclerosis,otosclerosis,EFO:0004213,http://www.ebi.ac.uk/efo/EFO_0004213,0.997,None
NCIT:C185242,Otosclerosis,otosclerosis,EFO:0004213,http://www.ebi.ac.uk/efo/EFO_0004213,0.997,None
DOID:7693,abdominal aortic aneurysm,Abdominal Aortic Aneurysm,EFO:0004214,http://www.ebi.ac.uk/efo/EFO_0004214,0.994,None
DOID:8689,anorexia nervosa,anorexia nervosa,MONDO:0005351,http://purl.obolibrary.org/obo/MONDO_0005351,0.992,None
DOID:12995,conduct disorder,conduct disorder,EFO:0004216,http://www.ebi.ac.uk/efo/EFO_0004216,0.998,None
NCIT:C89329,Conduct Disorder,conduct disorder,EFO:0004216,http://www.ebi.ac.uk/efo/EFO_0004216,0.998,None
MONDO:0005354,chronic hepatitis C virus infection,chronic hepatitis C virus infection,EFO:0004220,http://www.ebi.ac.uk/efo/EFO_0004220,0.996,None
DOID:11782,astigmatism,Astigmatism,HP:0000483,http://purl.obolibrary.org/obo/HP_0000483,0.996,None
DOID:4247,coronary restenosis,Coronary Restenosis,EFO:0004224,http://www.ebi.ac.uk/efo/EFO_0004224,0.997,None
DOID:11840,coronary artery vasospasm,Coronary Vasospasm,EFO:0004225,http://www.ebi.ac.uk/efo/EFO_0004225,0.995,None
MONDO:0005356,coronary vasospasm,Coronary Vasospasm,EFO:0004225,http://www.ebi.ac.uk/efo/EFO_0004225,0.994,None
DOID:11949,Creutzfeldt-Jakob disease,Creutzfeldt Jacob Disease,EFO:0004226,http://www.ebi.ac.uk/efo/EFO_0004226,0.997,None
MONDO:0005357,Creutzfeldt Jacob disease,Creutzfeldt Jacob Disease,EFO:0004226,http://www.ebi.ac.uk/efo/EFO_0004226,0.997,None
NCIT:C26802,Creutzfeldt-Jakob Disease,Creutzfeldt Jacob Disease,EFO:0004226,http://www.ebi.ac.uk/efo/EFO_0004226,0.997,None
DOID:12206,dengue hemorrhagic fever,Dengue Hemorrhagic Fever,EFO:0004227,http://www.ebi.ac.uk/efo/EFO_0004227,0.997,None
MONDO:0005358,Dengue hemorrhagic fever,Dengue Hemorrhagic Fever,EFO:0004227,http://www.ebi.ac.uk/efo/EFO_0004227,0.997,None
NCIT:C34683,Dengue Hemorrhagic Fever,Dengue Hemorrhagic Fever,EFO:0004227,http://www.ebi.ac.uk/efo/EFO_0004227,0.997,None
MONDO:0005359,drug-induced liver injury,hepatotoxicity,EFO:0011052,http://www.ebi.ac.uk/efo/EFO_0011052,0.997,None
DOID:1380,endometrial cancer,endometrial cancer,MONDO:0011962,http://purl.obolibrary.org/obo/MONDO_0011962,0.997,None
DOID:2871,endometrial carcinoma,endometrial carcinoma,EFO:1001512,http://www.ebi.ac.uk/efo/EFO_1001512,0.99,None
DOID:13922,eosinophilic esophagitis,eosinophilic esophagitis,EFO:0004232,http://www.ebi.ac.uk/efo/EFO_0004232,0.996,None
NCIT:C27105,Eosinophilic Esophagitis,eosinophilic esophagitis,EFO:0004232,http://www.ebi.ac.uk/efo/EFO_0004232,0.996,None
DOID:615,leukopenia,leukopenia,EFO:0004233,http://www.ebi.ac.uk/efo/EFO_0004233,0.998,None
DOID:1875,impotence,erectile dysfunction,EFO:0004234,http://www.ebi.ac.uk/efo/EFO_0004234,0.993,None
HP:0000802,Impotans,Impotence,HP:0000802,http://purl.obolibrary.org/obo/HP_0000802,0.544,None
MONDO:0005362,erectile dysfunction,erectile dysfunction,EFO:0004234,http://www.ebi.ac.uk/efo/EFO_0004234,0.996,None
NCIT:C34801,Male Erectile Disorder,erectile dysfunction,EFO:0004234,http://www.ebi.ac.uk/efo/EFO_0004234,0.998,None
DOID:13641,exfoliation syndrome,exfoliation syndrome,EFO:0004235,http://www.ebi.ac.uk/efo/EFO_0004235,0.992,None
NCIT:C129025,Exfoliation Syndrome,exfoliation syndrome,EFO:0004235,http://www.ebi.ac.uk/efo/EFO_0004235,0.992,None
DOID:1312,focal segmental glomerulosclerosis,focal segmental glomerulosclerosis,EFO:0004236,http://www.ebi.ac.uk/efo/EFO_0004236,0.995,None
NCIT:C37308,Focal Segmental Glomerulosclerosis,focal segmental glomerulosclerosis,EFO:0004236,http://www.ebi.ac.uk/efo/EFO_0004236,0.995,None
DOID:10719,toxic diffuse goiter,toxic diffuse goiter,MONDO:0001104,http://purl.obolibrary.org/obo/MONDO_0001104,0.995,None
DOID:12361,Graves' disease,Graves disease,EFO:0004237,http://www.ebi.ac.uk/efo/EFO_0004237,0.997,None
MONDO:0005364,Graves disease,Graves disease,EFO:0004237,http://www.ebi.ac.uk/efo/EFO_0004237,0.997,None
NCIT:C3071,Graves Disease,Graves disease,EFO:0004237,http://www.ebi.ac.uk/efo/EFO_0004237,0.997,None
MONDO:0005365,hearing loss disorder,hearing loss,EFO:0004238,http://www.ebi.ac.uk/efo/EFO_0004238,0.999,None
NCIT:C35731,Hearing Loss,hearing loss,EFO:0004238,http://www.ebi.ac.uk/efo/EFO_0004238,0.999,None
MONDO:0005366,chronic hepatitis B virus infection,chronic hepatitis B virus infection,EFO:0004239,http://www.ebi.ac.uk/efo/EFO_0004239,0.996,None
DOID:9976,heroin dependence,heroin dependence,EFO:0004240,http://www.ebi.ac.uk/efo/EFO_0004240,0.995,None
NCIT:C34694,Heroin Dependence,heroin dependence,EFO:0004240,http://www.ebi.ac.uk/efo/EFO_0004240,0.995,None
DOID:10933,obsessive-compulsive disorder,obsessive-compulsive disorder,EFO:0004242,http://www.ebi.ac.uk/efo/EFO_0004242,0.987,None
NCIT:C88411,Obsessive Compulsive Disorder,obsessive-compulsive disorder,EFO:0004242,http://www.ebi.ac.uk/efo/EFO_0004242,0.987,None
EFO:0004243,carcinoid tumor,carcinoid tumor,EFO:0004243,http://www.ebi.ac.uk/efo/EFO_0004243,0.987,None
HP:0100570,Carcinoid tumor,carcinoid tumor,EFO:0004243,http://www.ebi.ac.uk/efo/EFO_0004243,0.987,None
MONDO:0005369,carcinoid tumor,carcinoid tumor,EFO:0004243,http://www.ebi.ac.uk/efo/EFO_0004243,0.987,None
NCIT:C2915,Carcinoid Tumor,carcinoid tumor,EFO:0004243,http://www.ebi.ac.uk/efo/EFO_0004243,0.987,None
DOID:3082,interstitial lung disease,Abnormal pulmonary interstitial morphology,HP:0006530,http://purl.obolibrary.org/obo/HP_0006530,0.995,None
NCIT:C164315,Interstitial Lung Disease,Abnormal pulmonary interstitial morphology,HP:0006530,http://purl.obolibrary.org/obo/HP_0006530,0.995,None
DOID:13378,Kawasaki disease,mucocutaneous lymph node syndrome,EFO:0004246,http://www.ebi.ac.uk/efo/EFO_0004246,0.998,None
MONDO:0012727,mucocutaneous lymph node syndrome,mucocutaneous lymph node syndrome,EFO:0004246,http://www.ebi.ac.uk/efo/EFO_0004246,0.992,None
NCIT:C34825,Kawasaki Disease,mucocutaneous lymph node syndrome,EFO:0004246,http://www.ebi.ac.uk/efo/EFO_0004246,0.998,None
DOID:3324,mood disorder,mood disorder,EFO:0004247,http://www.ebi.ac.uk/efo/EFO_0004247,0.997,None
NCIT:C92200,Mood Disorder,mood disorder,EFO:0004247,http://www.ebi.ac.uk/efo/EFO_0004247,0.997,None
DOID:12336,male infertility,male infertility,EFO:0004248,http://www.ebi.ac.uk/efo/EFO_0004248,0.994,None
MONDO:0005373,meningococcal infection,meningococcal infection,EFO:0004249,http://www.ebi.ac.uk/efo/EFO_0004249,0.993,None
DOID:2226,myeloproliferative neoplasm,chronic myeloproliferative disorder,EFO:0002428,http://www.ebi.ac.uk/efo/EFO_0002428,0.998,None
EFO:0002428,chronic myeloproliferative disorder,chronic myeloproliferative disorder,EFO:0002428,http://www.ebi.ac.uk/efo/EFO_0002428,0.998,None
EFO:0004251,myeloproliferative disorder,chronic myeloproliferative disorder,EFO:0002428,http://www.ebi.ac.uk/efo/EFO_0002428,0.998,None
NCIT:C4345,Myeloproliferative Neoplasm,chronic myeloproliferative disorder,EFO:0002428,http://www.ebi.ac.uk/efo/EFO_0002428,0.998,None
EFO:0004252,nasopharyngeal neoplasm,nasopharyngeal neoplasm,EFO:0004252,http://www.ebi.ac.uk/efo/EFO_0004252,0.996,None
NCIT:C3257,Nasopharyngeal Neoplasm,nasopharyngeal neoplasm,EFO:0004252,http://www.ebi.ac.uk/efo/EFO_0004252,0.996,None
DOID:585,nephrolithiasis,nephrolithiasis,EFO:0004253,http://www.ebi.ac.uk/efo/EFO_0004253,0.995,None
EFO:0003845,obsolete_kidney stone,nephrolithiasis,EFO:0004253,http://www.ebi.ac.uk/efo/EFO_0004253,0.824,None
MONDO:0008171,nephrolithiasis,nephrolithiasis,EFO:0004253,http://www.ebi.ac.uk/efo/EFO_0004253,0.995,None
NCIT:C114667,Nephrolithiasis,nephrolithiasis,EFO:0004253,http://www.ebi.ac.uk/efo/EFO_0004253,0.995,None
DOID:10976,membranous glomerulonephritis,membranous glomerulonephritis,EFO:0004254,http://www.ebi.ac.uk/efo/EFO_0004254,0.994,None
NCIT:C34645,Membranous Glomerulonephritis,membranous glomerulonephritis,EFO:0004254,http://www.ebi.ac.uk/efo/EFO_0004254,0.994,None
DOID:1184,nephrotic syndrome,nephrotic syndrome,EFO:0004255,http://www.ebi.ac.uk/efo/EFO_0004255,0.992,None
NCIT:C34845,Nephrotic Syndrome,nephrotic syndrome,EFO:0004255,http://www.ebi.ac.uk/efo/EFO_0004255,0.992,None
DOID:8869,neuromyelitis optica,neuromyelitis optica,EFO:0004256,http://www.ebi.ac.uk/efo/EFO_0004256,0.996,None
NCIT:C84934,Neuromyelitis Optica,neuromyelitis optica,EFO:0004256,http://www.ebi.ac.uk/efo/EFO_0004256,0.996,None
DOID:4964,neurotic disorder,neurotic disorder,EFO:0004257,http://www.ebi.ac.uk/efo/EFO_0004257,0.998,None
NCIT:C34848,Neurosis,neurotic disorder,EFO:0004257,http://www.ebi.ac.uk/efo/EFO_0004257,0.999,None
NCIT:C35369,Neurotic Depression,unipolar depression,EFO:0003761,http://www.ebi.ac.uk/efo/EFO_0003761,0.995,None
DOID:0080008,ischemic bone disease,osteonecrosis,EFO:0004259,http://www.ebi.ac.uk/efo/EFO_0004259,0.998,None
DOID:10159,osteonecrosis,osteonecrosis,EFO:0004259,http://www.ebi.ac.uk/efo/EFO_0004259,0.998,None
NCIT:C34880,Bone Necrosis,osteonecrosis,EFO:0004259,http://www.ebi.ac.uk/efo/EFO_0004259,0.997,None
NCIT:C35476,Aseptic Necrosis of Bone,osteonecrosis,EFO:0004259,http://www.ebi.ac.uk/efo/EFO_0004259,0.991,None
DOID:0080001,bone disease,bone disease,EFO:0004260,http://www.ebi.ac.uk/efo/EFO_0004260,0.999,None
MONDO:0005381,bone disorder,bone disease,EFO:0004260,http://www.ebi.ac.uk/efo/EFO_0004260,0.999,None
DOID:5408,Paget's disease of bone,osteitis deformans,EFO:0004261,http://www.ebi.ac.uk/efo/EFO_0004261,0.992,None
MONDO:0005382,bone Paget disease,osteitis deformans,EFO:0004261,http://www.ebi.ac.uk/efo/EFO_0004261,0.998,None
NCIT:C3292,Bone Paget Disease,osteitis deformans,EFO:0004261,http://www.ebi.ac.uk/efo/EFO_0004261,0.998,None
DOID:594,panic disorder,panic disorder,EFO:0004262,http://www.ebi.ac.uk/efo/EFO_0004262,0.998,None
NCIT:C34890,Panic Disorder,panic disorder,EFO:0004262,http://www.ebi.ac.uk/efo/EFO_0004262,0.998,None
DOID:2234,focal epilepsy,partial epilepsy,EFO:0004263,http://www.ebi.ac.uk/efo/EFO_0004263,0.998,None
NCIT:C122812,Partial Epilepsy,partial epilepsy,EFO:0004263,http://www.ebi.ac.uk/efo/EFO_0004263,0.999,None
DOID:178,vascular disease,vascular disease,EFO:0004264,http://www.ebi.ac.uk/efo/EFO_0004264,0.998,None
MONDO:0005385,vascular disorder,vascular disease,EFO:0004264,http://www.ebi.ac.uk/efo/EFO_0004264,0.998,None
NCIT:C35117,Vascular Disorder,vascular disease,EFO:0004264,http://www.ebi.ac.uk/efo/EFO_0004264,0.998,None
DOID:0050830,peripheral artery disease,peripheral arterial disease,EFO:0004265,http://www.ebi.ac.uk/efo/EFO_0004265,0.999,None
MONDO:0005386,peripheral arterial disease,peripheral arterial disease,EFO:0004265,http://www.ebi.ac.uk/efo/EFO_0004265,0.999,None
NCIT:C84496,Peripheral Artery Disease,peripheral arterial disease,EFO:0004265,http://www.ebi.ac.uk/efo/EFO_0004265,0.999,None
DOID:5426,primary ovarian insufficiency,Premature ovarian insufficiency,HP:0008209,http://purl.obolibrary.org/obo/HP_0008209,0.992,None
MONDO:0005387,primary ovarian failure,primary ovarian insufficiency,EFO:0004266,http://www.ebi.ac.uk/efo/EFO_0004266,0.995,None
NCIT:C113352,Primary Ovarian Failure,primary ovarian insufficiency,EFO:0004266,http://www.ebi.ac.uk/efo/EFO_0004266,0.995,None
DOID:14268,sclerosing cholangitis,sclerosing cholangitis,EFO:0004268,http://www.ebi.ac.uk/efo/EFO_0004268,0.997,None
HP:0030991,Cholangite sclérosante,sclerosing cholangitis,EFO:0004268,http://www.ebi.ac.uk/efo/EFO_0004268,0.466,None
MONDO:0018646,sclerosing cholangitis,sclerosing cholangitis,EFO:0004268,http://www.ebi.ac.uk/efo/EFO_0004268,0.997,None
NCIT:C4828,Primary Sclerosing Cholangitis,sclerosing cholangitis,EFO:0004268,http://www.ebi.ac.uk/efo/EFO_0004268,0.997,None
DOID:0050425,restless legs syndrome,restless legs syndrome,EFO:0004270,http://www.ebi.ac.uk/efo/EFO_0004270,0.992,None
NCIT:C84501,Restless Leg Syndrome,restless legs syndrome,EFO:0004270,http://www.ebi.ac.uk/efo/EFO_0004270,0.991,None
DOID:2355,anemia,anemia,MONDO:0002280,http://purl.obolibrary.org/obo/MONDO_0002280,0.998,None
HP:0001903,Anemi,anemia,MONDO:0002280,http://purl.obolibrary.org/obo/MONDO_0002280,0.69,None
DOID:0060249,scoliosis,scoliosis,EFO:0004273,http://www.ebi.ac.uk/efo/EFO_0004273,0.998,None
HP:0002650,Escoliosis,scoliosis,EFO:0004273,http://www.ebi.ac.uk/efo/EFO_0004273,0.774,None
MONDO:0005392,scoliosis,scoliosis,EFO:0004273,http://www.ebi.ac.uk/efo/EFO_0004273,0.998,None
