# Timestamp: 2024-04-09 17:40:44.690435
# Target Ontology: http://www.ebi.ac.uk/efo/releases/v3.62.0/efo.owl
# text2term version: 4.1.2
# Minimum Score: 0.00
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: OntologyTermType.CLASS
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 796 entries, 795 were mapped to 706 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
IGR37_SKIN,IGR-37,IGR-37,EFO:0006597,http://www.ebi.ac.uk/efo/EFO_0006597,0.43,None
IGROV1_OVARY,IGROV1,IGROV-1,EFO:0005385,http://www.ebi.ac.uk/efo/EFO_0005385,0.542,None
IM95_STOMACH,IM95,IM-95,EFO:0006446,http://www.ebi.ac.uk/efo/EFO_0006446,0.975,None
IMR32_AUTONOMIC_GANGLIA,IMR-32,IMR-32,EFO:0001195,http://www.ebi.ac.uk/efo/EFO_0001195,0.453,None
IPC298_SKIN,IPC-298,IPC-298,EFO:0006447,http://www.ebi.ac.uk/efo/EFO_0006447,0.678,None
J82_URINARY_TRACT,J82,J82,EFO:0002210,http://www.ebi.ac.uk/efo/EFO_0002210,0.999,None
JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,JeKo-1,JeKo-1,EFO:0005387,http://www.ebi.ac.uk/efo/EFO_0005387,0.638,None
JHH1_LIVER,JHH-1,hemochromatosis type 2,MONDO:0019257,http://purl.obolibrary.org/obo/MONDO_0019257,0.939,None
JHH2_LIVER,JHH-2,hemochromatosis type 2,MONDO:0019257,http://purl.obolibrary.org/obo/MONDO_0019257,0.909,None
JHH4_LIVER,JHH-4,hemochromatosis type 2,MONDO:0019257,http://purl.obolibrary.org/obo/MONDO_0019257,0.882,None
JHH5_LIVER,JHH-5,hemochromatosis type 2,MONDO:0019257,http://purl.obolibrary.org/obo/MONDO_0019257,0.879,None
JHH7_LIVER,JHH-7,hemochromatosis type 2,MONDO:0019257,http://purl.obolibrary.org/obo/MONDO_0019257,0.833,None
JIMT1_BREAST,JIMT-1,JIMT-1,EFO:0005388,http://www.ebi.ac.uk/efo/EFO_0005388,0.691,None
JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,JJN-3,JJN-3,EFO:0006605,http://www.ebi.ac.uk/efo/EFO_0006605,0.534,None
JL1_PLEURA,JL-1,JL-1,EFO:0006448,http://www.ebi.ac.uk/efo/EFO_0006448,0.415,None
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,JM1,JM1,EFO:0002212,http://www.ebi.ac.uk/efo/EFO_0002212,0.995,None
JRT3T35,JRT3T35,JRT3T35,EFO:0002213,http://www.ebi.ac.uk/efo/EFO_0002213,0.997,None
JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,JVM-2,JVM3,EFO:0002214,http://www.ebi.ac.uk/efo/EFO_0002214,0.555,None
JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,JVM-3,JVM3,EFO:0002214,http://www.ebi.ac.uk/efo/EFO_0002214,0.546,None
KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KARPAS-299,KARPAS 299,EFO:0005390,http://www.ebi.ac.uk/efo/EFO_0005390,0.987,None
KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KARPAS-422,Karpas 422,EFO:0005719,http://www.ebi.ac.uk/efo/EFO_0005719,0.99,None
KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KARPAS-620,KARPAS-620,EFO:0006449,http://www.ebi.ac.uk/efo/EFO_0006449,0.983,None
KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KASUMI-1,Kasumi-1,EFO:0006607,http://www.ebi.ac.uk/efo/EFO_0006607,0.621,None
KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KASUMI-2,Kasumi-1,EFO:0006607,http://www.ebi.ac.uk/efo/EFO_0006607,0.612,None
KCIMOH1_PANCREAS,KCI-MOH1,KCI-MOH1,EFO:0006608,http://www.ebi.ac.uk/efo/EFO_0006608,0.784,None
KELLY_AUTONOMIC_GANGLIA,KELLY,KELLY,EFO:0002069,http://www.ebi.ac.uk/efo/EFO_0002069,0.993,None
KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KG-1,microgram per kilogram per day,EFO:0002929,http://www.ebi.ac.uk/efo/EFO_0002929,0.493,None
KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KHM-1B,KHM-1B,EFO:0006609,http://www.ebi.ac.uk/efo/EFO_0006609,0.54,None
KLE_ENDOMETRIUM,KLE,KLE,EFO:0002220,http://www.ebi.ac.uk/efo/EFO_0002220,0.985,None
KLM1_PANCREAS,KLM-1,KLM-1,EFO:0006610,http://www.ebi.ac.uk/efo/EFO_0006610,0.536,None
KM12_LARGE_INTESTINE,KM12,KM12,EFO:0006282,http://www.ebi.ac.uk/efo/EFO_0006282,0.987,None
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMM-1,KMM-1,EFO:0006611,http://www.ebi.ac.uk/efo/EFO_0006611,0.518,None
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS-11,Kabuki syndrome,MONDO:0016512,http://purl.obolibrary.org/obo/MONDO_0016512,0.742,None
KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS-12-BM,Kabuki syndrome,MONDO:0016512,http://purl.obolibrary.org/obo/MONDO_0016512,0.59,None
KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS-21BM,Kabuki syndrome,MONDO:0016512,http://purl.obolibrary.org/obo/MONDO_0016512,0.572,None
KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS-26,Kabuki syndrome,MONDO:0016512,http://purl.obolibrary.org/obo/MONDO_0016512,0.713,None
KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS-27,Kabuki syndrome,MONDO:0016512,http://purl.obolibrary.org/obo/MONDO_0016512,0.754,None
KMS28BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS-28BM,KMS-28BM,EFO:0006617,http://www.ebi.ac.uk/efo/EFO_0006617,0.712,None
KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS-34,Kabuki syndrome,MONDO:0016512,http://purl.obolibrary.org/obo/MONDO_0016512,0.725,None
KNS62_LUNG,KNS-62,KNS-62,EFO:0006620,http://www.ebi.ac.uk/efo/EFO_0006620,0.568,None
KP2_PANCREAS,KP-2,keratosis pilaris,MONDO:0021036,http://purl.obolibrary.org/obo/MONDO_0021036,0.891,None
KP3_PANCREAS,KP-3,keratosis pilaris,MONDO:0021036,http://purl.obolibrary.org/obo/MONDO_0021036,0.871,None
KP4_PANCREAS,KP4,xeroderma pigmentosum group D,MONDO:0010212,http://purl.obolibrary.org/obo/MONDO_0010212,0.348,None
KPL1_BREAST,KPL-1,KPL1,EFO:0002221,http://www.ebi.ac.uk/efo/EFO_0002221,0.569,None
KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KU812,KU812,EFO:0002222,http://www.ebi.ac.uk/efo/EFO_0002222,0.994,None
KURAMOCHI_OVARY,KURAMOCHI,KURAMOCHI,EFO:0006625,http://www.ebi.ac.uk/efo/EFO_0006625,0.988,None
KYSE140_OESOPHAGUS,KYSE-140,KYSE-140,EFO:0006626,http://www.ebi.ac.uk/efo/EFO_0006626,0.71,None
KYSE150_OESOPHAGUS,KYSE-150,KYSE-150,EFO:0006627,http://www.ebi.ac.uk/efo/EFO_0006627,0.705,None
KYSE180_OESOPHAGUS,KYSE-180,KYSE-180,EFO:0006628,http://www.ebi.ac.uk/efo/EFO_0006628,0.702,None
KYSE270_OESOPHAGUS,KYSE-270,KYSE-270,EFO:0006629,http://www.ebi.ac.uk/efo/EFO_0006629,0.696,None
KYSE30_OESOPHAGUS,KYSE-30,KYSE30,EFO:0002223,http://www.ebi.ac.uk/efo/EFO_0002223,0.576,None
KYSE450_OESOPHAGUS,KYSE-450,KYSE-450,EFO:0006630,http://www.ebi.ac.uk/efo/EFO_0006630,0.676,None
KYSE510_OESOPHAGUS,KYSE-510,KYSE-510,EFO:0006631,http://www.ebi.ac.uk/efo/EFO_0006631,0.652,None
KYSE520_OESOPHAGUS,KYSE-520,KYSE-520,EFO:0006632,http://www.ebi.ac.uk/efo/EFO_0006632,0.652,None
KYSE70_OESOPHAGUS,KYSE-70,KYSE-70,EFO:0006633,http://www.ebi.ac.uk/efo/EFO_0006633,0.568,None
L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,L-363,L-363,EFO:0006450,http://www.ebi.ac.uk/efo/EFO_0006450,0.486,None
L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,L-428,L428,EFO:0002225,http://www.ebi.ac.uk/efo/EFO_0002225,0.437,None
LC1F_LUNG,LC-1F,laryngotracheoesophageal cleft,MONDO:0016060,http://purl.obolibrary.org/obo/MONDO_0016060,0.617,None
LCLC103H_LUNG,LCLC-103H,LCLC-103H,EFO:0006634,http://www.ebi.ac.uk/efo/EFO_0006634,0.755,None
LCLC97TM1_LUNG,LCLC-97TM1,LCLC-97TM1,EFO:0006635,http://www.ebi.ac.uk/efo/EFO_0006635,0.733,None
LN18_CENTRAL_NERVOUS_SYSTEM,LN-18,lobular neoplasia,MONDO:0002486,http://purl.obolibrary.org/obo/MONDO_0002486,0.721,None
LN229_CENTRAL_NERVOUS_SYSTEM,LN-229,SUM229PE,EFO:0006762,http://www.ebi.ac.uk/efo/EFO_0006762,0.658,None
LNCAPCLONEFGC_PROSTATE,LNCaP clone FGC,LNCaP clone FGC,EFO:0005726,http://www.ebi.ac.uk/efo/EFO_0005726,0.969,None
LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Loucy,Loucy,EFO:0007112,http://www.ebi.ac.uk/efo/EFO_0007112,0.983,None
LOUNH91_LUNG,LOU-NH91,LOU-NH91,EFO:0006638,http://www.ebi.ac.uk/efo/EFO_0006638,0.603,None
LOVO_LARGE_INTESTINE,LoVo,LoVo,EFO:0006639,http://www.ebi.ac.uk/efo/EFO_0006639,0.986,None
LOXIMVI_SKIN,LOX IMVI,LOXIMVI,EFO:0006284,http://www.ebi.ac.uk/efo/EFO_0006284,0.98,None
LS1034_LARGE_INTESTINE,LS1034,LS1034,EFO:0002226,http://www.ebi.ac.uk/efo/EFO_0002226,0.998,None
LS180_LARGE_INTESTINE,LS 180,LS 180,EFO:0006640,http://www.ebi.ac.uk/efo/EFO_0006640,0.988,None
LXF289_LUNG,LXF-289,LXF-289,EFO:0006641,http://www.ebi.ac.uk/efo/EFO_0006641,0.619,None
M059K_CENTRAL_NERVOUS_SYSTEM,M059K,M059K,EFO:0006451,http://www.ebi.ac.uk/efo/EFO_0006451,0.997,None
MALME3M_SKIN,Malme-3M,Malme3M,EFO:0002243,http://www.ebi.ac.uk/efo/EFO_0002243,0.562,None
MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MC116,MC116,EFO:0002228,http://www.ebi.ac.uk/efo/EFO_0002228,0.996,None
MCAS_OVARY,MCAS,MCAS,EFO:0006453,http://www.ebi.ac.uk/efo/EFO_0006453,0.994,None
MDAMB134VI_BREAST,MDA-MB-134-VI,MDA,EFO:0008800,http://www.ebi.ac.uk/efo/EFO_0008800,0.494,None
MDAMB157_BREAST,MDA-MB-157,MDA,EFO:0008800,http://www.ebi.ac.uk/efo/EFO_0008800,0.572,None
MDAMB175VII_BREAST,MDA-MB-175-VII,MDA,EFO:0008800,http://www.ebi.ac.uk/efo/EFO_0008800,0.455,None
MDAMB231_BREAST,MDA-MB-231,MDA,EFO:0008800,http://www.ebi.ac.uk/efo/EFO_0008800,0.573,None
MDAMB361_BREAST,MDA-MB-361,MDA,EFO:0008800,http://www.ebi.ac.uk/efo/EFO_0008800,0.565,None
MDAMB415_BREAST,MDA-MB-415,MDA,EFO:0008800,http://www.ebi.ac.uk/efo/EFO_0008800,0.564,None
MDAMB436_BREAST,MDA-MB-436,MDA,EFO:0008800,http://www.ebi.ac.uk/efo/EFO_0008800,0.553,None
MDAMB453_BREAST,MDA-MB-453,MDA,EFO:0008800,http://www.ebi.ac.uk/efo/EFO_0008800,0.55,None
MDAMB468_BREAST,MDA-MB-468,MDA,EFO:0008800,http://www.ebi.ac.uk/efo/EFO_0008800,0.55,None
MDST8_LARGE_INTESTINE,MDST8,MDST8,EFO:0006644,http://www.ebi.ac.uk/efo/EFO_0006644,0.998,None
ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ME-1,multiple endocrine neoplasia type 1,MONDO:0007540,http://purl.obolibrary.org/obo/MONDO_0007540,0.495,None
MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MEC-1,mucoepidermoid carcinoma,MONDO:0003036,http://purl.obolibrary.org/obo/MONDO_0003036,0.923,None
MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MEC-2,mucoepidermoid carcinoma,MONDO:0003036,http://purl.obolibrary.org/obo/MONDO_0003036,0.892,None
MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MEG-01,MEG01,EFO:0002232,http://www.ebi.ac.uk/efo/EFO_0002232,0.401,None
MELHO_SKIN,MEL-HO,MEL cell line,EFO:0003971,http://www.ebi.ac.uk/efo/EFO_0003971,0.688,None
MESSA_SOFT_TISSUE,MES-SA,MESSA,EFO:0002233,http://www.ebi.ac.uk/efo/EFO_0002233,0.55,None
MEWO_SKIN,MeWo,MeWo,EFO:0006648,http://www.ebi.ac.uk/efo/EFO_0006648,0.985,None
MG63_BONE,MG-63,milligram per day,EFO:0004419,http://www.ebi.ac.uk/efo/EFO_0004419,0.439,None
MHHES1_BONE,MHH-ES-1,Ewing sarcoma,EFO:0000174,http://www.ebi.ac.uk/efo/EFO_0000174,0.543,None
MHHNB11_AUTONOMIC_GANGLIA,MHH-NB-11,MHH-NB-11,EFO:0006651,http://www.ebi.ac.uk/efo/EFO_0006651,0.369,None
MIAPACA2_PANCREAS,MIA PaCa-2,MIA Paca-2,EFO:0002236,http://www.ebi.ac.uk/efo/EFO_0002236,0.583,None
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MJ,MJ,EFO:0002237,http://www.ebi.ac.uk/efo/EFO_0002237,1.0,None
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM-16,MOLM-16,EFO:0006652,http://www.ebi.ac.uk/efo/EFO_0006652,0.514,None
MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLP-2,oral lichen planus,EFO:0008517,http://www.ebi.ac.uk/efo/EFO_0008517,0.632,None
MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLP-8,oral lichen planus,EFO:0008517,http://www.ebi.ac.uk/efo/EFO_0008517,0.603,None
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLT-16,MOLT16,EFO:0002239,http://www.ebi.ac.uk/efo/EFO_0002239,0.544,None
MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLT-3,MOLT-3,EFO:0005265,http://www.ebi.ac.uk/efo/EFO_0005265,0.516,None
MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLT-4,MOLT-3,EFO:0005265,http://www.ebi.ac.uk/efo/EFO_0005265,0.512,None
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MONO-MAC-6,Mono Mac 6,EFO:0006287,http://www.ebi.ac.uk/efo/EFO_0006287,0.99,None
MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MUTZ-3,MUTZ-3,EFO:0005395,http://www.ebi.ac.uk/efo/EFO_0005395,0.432,None
NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NALM-1,NALM1,EFO:0002244,http://www.ebi.ac.uk/efo/EFO_0002244,0.473,None
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NALM-6,NALM1,EFO:0002244,http://www.ebi.ac.uk/efo/EFO_0002244,0.441,None
NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NAMALWA,NAMALWA,EFO:0002246,http://www.ebi.ac.uk/efo/EFO_0002246,0.969,None
NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB-4,neuroblastoma,EFO:0000621,http://www.ebi.ac.uk/efo/EFO_0000621,0.541,None
NCIH1092_LUNG,NCI-H1092,NCI-H1092,EFO:0002249,http://www.ebi.ac.uk/efo/EFO_0002249,0.804,None
NCIH1155_LUNG,NCI-H1155,NCI-H1155,EFO:0002250,http://www.ebi.ac.uk/efo/EFO_0002250,0.789,None
NCIH1299_LUNG,NCI-H1299,NCI-H1299,EFO:0003043,http://www.ebi.ac.uk/efo/EFO_0003043,0.783,None
NCIH1355_LUNG,NCI-H1355,NCI-H1355,EFO:0002251,http://www.ebi.ac.uk/efo/EFO_0002251,0.788,None
NCIH1373_LUNG,NCI-H1373,NCI-H1373,EFO:0006657,http://www.ebi.ac.uk/efo/EFO_0006657,0.789,None
NCIH1395_LUNG,NCI-H1395,NCI-H1395,EFO:0002252,http://www.ebi.ac.uk/efo/EFO_0002252,0.792,None
NCIH1435_LUNG,NCI-H1435,NCI-H1435,EFO:0006658,http://www.ebi.ac.uk/efo/EFO_0006658,0.777,None
NCIH1436_LUNG,NCI-H1436,NCI-H1436,EFO:0002253,http://www.ebi.ac.uk/efo/EFO_0002253,0.778,None
NCIH1437_LUNG,NCI-H1437,NCI-H1437,EFO:0002254,http://www.ebi.ac.uk/efo/EFO_0002254,0.91,None
NCIH146_LUNG,NCI-H146,NCI-H146,EFO:0006659,http://www.ebi.ac.uk/efo/EFO_0006659,0.737,None
NCIH1563_LUNG,NCI-H1563,NCI-H1563,EFO:0002255,http://www.ebi.ac.uk/efo/EFO_0002255,0.791,None
NCIH1568_LUNG,NCI-H1568,NCI-H1568,EFO:0006660,http://www.ebi.ac.uk/efo/EFO_0006660,0.799,None
NCIH1573_LUNG,NCI-H1573,NCI-H1573,EFO:0002256,http://www.ebi.ac.uk/efo/EFO_0002256,0.794,None
NCIH1581_LUNG,NCI-H1581,NCI-H1581,EFO:0002257,http://www.ebi.ac.uk/efo/EFO_0002257,0.805,None
NCIH1618_LUNG,NCI-H1618,NCI-H1618,EFO:0002258,http://www.ebi.ac.uk/efo/EFO_0002258,0.785,None
NCIH1623_LUNG,NCI-H1623,NCI-H1623,EFO:0002259,http://www.ebi.ac.uk/efo/EFO_0002259,0.788,None
NCIH1648_LUNG,NCI-H1648,NCI-H1648,EFO:0003119,http://www.ebi.ac.uk/efo/EFO_0003119,0.914,None
NCIH1650_LUNG,NCI-H1650,NCI-H1650,EFO:0002260,http://www.ebi.ac.uk/efo/EFO_0002260,0.787,None
NCIH1651_LUNG,NCI-H1651,NCI-H1651,EFO:0002261,http://www.ebi.ac.uk/efo/EFO_0002261,0.79,None
NCIH1666_LUNG,NCI-H1666,NCI-H1666,EFO:0002262,http://www.ebi.ac.uk/efo/EFO_0002262,0.791,None
NCIH1693_LUNG,NCI-H1693,NCI-H1693,EFO:0006661,http://www.ebi.ac.uk/efo/EFO_0006661,0.791,None
NCIH1694_LUNG,NCI-H1694,NCI-H1694,EFO:0002263,http://www.ebi.ac.uk/efo/EFO_0002263,0.795,None
NCIH1703_LUNG,NCI-H1703,NCI-H1703,EFO:0002264,http://www.ebi.ac.uk/efo/EFO_0002264,0.796,None
NCIH1734_LUNG,NCI-H1734,NCI-H1734,EFO:0006662,http://www.ebi.ac.uk/efo/EFO_0006662,0.782,None
NCIH1781_LUNG,NCI-H1781,NCI-H1781,EFO:0006663,http://www.ebi.ac.uk/efo/EFO_0006663,0.797,None
NCIH1792_LUNG,NCI-H1792,NCI-H1792,EFO:0002266,http://www.ebi.ac.uk/efo/EFO_0002266,0.913,None
NCIH1793_LUNG,NCI-H1793,NCI-H1793,EFO:0002267,http://www.ebi.ac.uk/efo/EFO_0002267,0.788,None
NCIH1838_LUNG,NCI-H1838,NCI-H1838,EFO:0002268,http://www.ebi.ac.uk/efo/EFO_0002268,0.788,None
NCIH1869_LUNG,NCI-H1869,NCI-H1869,EFO:0006664,http://www.ebi.ac.uk/efo/EFO_0006664,0.802,None
NCIH1915_LUNG,NCI-H1915,NCI-H1915,EFO:0006666,http://www.ebi.ac.uk/efo/EFO_0006666,0.789,None
NCIH1930_LUNG,NCI-H1930,NCI-H1930,EFO:0002270,http://www.ebi.ac.uk/efo/EFO_0002270,0.79,None
NCIH1944_LUNG,NCI-H1944,NCI-H1944,EFO:0006667,http://www.ebi.ac.uk/efo/EFO_0006667,0.795,None
NCIH196_LUNG,NCI-H196,NCI-H196,EFO:0006668,http://www.ebi.ac.uk/efo/EFO_0006668,0.751,None
NCIH1975_LUNG,NCI-H1975,NCI-H1975,EFO:0002271,http://www.ebi.ac.uk/efo/EFO_0002271,0.915,None
NCIH2009_LUNG,NCI-H2009,NCI-H2009,EFO:0002273,http://www.ebi.ac.uk/efo/EFO_0002273,0.914,None
NCIH2023_LUNG,NCI-H2023,NCI-H2023,EFO:0006669,http://www.ebi.ac.uk/efo/EFO_0006669,0.779,None
NCIH2030_LUNG,NCI-H2030,NCI-H2030,EFO:0002274,http://www.ebi.ac.uk/efo/EFO_0002274,0.777,None
NCIH2052_PLEURA,NCI-H2052,NCI-H2052,EFO:0002275,http://www.ebi.ac.uk/efo/EFO_0002275,0.788,None
NCIH2073_LUNG,NCI-H2073,NCI-H2073,EFO:0006670,http://www.ebi.ac.uk/efo/EFO_0006670,0.794,None
NCIH2081_LUNG,NCI-H2081,NCI-H2081,EFO:0002276,http://www.ebi.ac.uk/efo/EFO_0002276,0.796,None
NCIH2087_LUNG,NCI-H2087,NCI-H2087,EFO:0002277,http://www.ebi.ac.uk/efo/EFO_0002277,0.787,None
NCIH209_LUNG,NCI-H209,NCI-H209,EFO:0006671,http://www.ebi.ac.uk/efo/EFO_0006671,0.892,None
NCIH2106_LUNG,NCI-H2106,NCI-H2106,EFO:0006672,http://www.ebi.ac.uk/efo/EFO_0006672,0.774,None
NCIH2107,NCIH2107,NCI-H2107,EFO:0002278,http://www.ebi.ac.uk/efo/EFO_0002278,0.68,None
NCIH2110_LUNG,NCI-H2110,NCI-H2110,EFO:0006673,http://www.ebi.ac.uk/efo/EFO_0006673,0.764,None
NCIH2122_LUNG,NCI-H2122,NCI-H2122,EFO:0002279,http://www.ebi.ac.uk/efo/EFO_0002279,0.904,None
NCIH2126_LUNG,NCI-H2126,NCI-H2126,EFO:0002280,http://www.ebi.ac.uk/efo/EFO_0002280,0.763,None
NCIH2170_LUNG,NCI-H2170,NCI-H2170,EFO:0002281,http://www.ebi.ac.uk/efo/EFO_0002281,0.773,None
NCIH2171_LUNG,NCI-H2171,NCI-H2171,EFO:0002282,http://www.ebi.ac.uk/efo/EFO_0002282,0.772,None
NCIH2172_LUNG,NCI-H2172,NCI-H2172,EFO:0006675,http://www.ebi.ac.uk/efo/EFO_0006675,0.772,None
NCIH2196_LUNG,NCI-H2196,NCI-H2196,EFO:0006676,http://www.ebi.ac.uk/efo/EFO_0006676,0.783,None
NCIH2228_LUNG,NCI-H2228,NCI-H2228,EFO:0002284,http://www.ebi.ac.uk/efo/EFO_0002284,0.793,None
NCIH226_LUNG,NCI-H226,NCI-H226,EFO:0002285,http://www.ebi.ac.uk/efo/EFO_0002285,0.736,None
NCIH2347_LUNG,NCI-H2347,NCI-H2347,EFO:0002287,http://www.ebi.ac.uk/efo/EFO_0002287,0.798,None
NCIH23_LUNG,NCI-H23,NCI-H23,EFO:0002286,http://www.ebi.ac.uk/efo/EFO_0002286,0.853,None
NCIH2405_LUNG,NCI-H2405,NCI-H2405,EFO:0002288,http://www.ebi.ac.uk/efo/EFO_0002288,0.797,None
NCIH2452_PLEURA,NCI-H2452,NCI-H2452,EFO:0006680,http://www.ebi.ac.uk/efo/EFO_0006680,0.792,None
NCIH28_PLEURA,NCI-H28,NCI-H28,EFO:0006686,http://www.ebi.ac.uk/efo/EFO_0006686,0.665,None
NCIH292_LUNG,NCI-H292,NCI-H292,EFO:0006690,http://www.ebi.ac.uk/efo/EFO_0006690,0.766,None
NCIH322_LUNG,NCI-H322,NCI-H322T,EFO:0006691,http://www.ebi.ac.uk/efo/EFO_0006691,0.688,None
NCIH3255_LUNG,NCI-H3255,NCI-H3255,EFO:0003123,http://www.ebi.ac.uk/efo/EFO_0003123,0.932,None
NCIH358_LUNG,NCI-H358,NCI-H358,EFO:0002291,http://www.ebi.ac.uk/efo/EFO_0002291,0.705,None
NCIH441_LUNG,NCI-H441,NCI-H441,EFO:0002292,http://www.ebi.ac.uk/efo/EFO_0002292,0.689,None
NCIH446_LUNG,NCI-H446,NCI-H446,EFO:0002293,http://www.ebi.ac.uk/efo/EFO_0002293,0.696,None
NCIH460_LUNG,NCI-H460,NCI-H460,EFO:0003044,http://www.ebi.ac.uk/efo/EFO_0003044,0.917,None
NCIH508_LARGE_INTESTINE,NCI-H508,NCI-H508,EFO:0002294,http://www.ebi.ac.uk/efo/EFO_0002294,0.723,None
NCIH520_LUNG,NCI-H520,NCI-H520,EFO:0003124,http://www.ebi.ac.uk/efo/EFO_0003124,0.903,None
NCIH522_LUNG,NCI-H522,NCI-H522,EFO:0002295,http://www.ebi.ac.uk/efo/EFO_0002295,0.693,None
NCIH524_LUNG,NCI-H524,NCI-H524,EFO:0002296,http://www.ebi.ac.uk/efo/EFO_0002296,0.695,None
NCIH596_LUNG,NCI-H596,NCI-H596,EFO:0006694,http://www.ebi.ac.uk/efo/EFO_0006694,0.718,None
NCIH650_LUNG,NCI-H650,NCI-H650,EFO:0002298,http://www.ebi.ac.uk/efo/EFO_0002298,0.697,None
NCIH661_LUNG,NCI-H661,NCI-H661,EFO:0002299,http://www.ebi.ac.uk/efo/EFO_0002299,0.704,None
NCIH69_LUNG,NCI-H69,NCI-H69,EFO:0002300,http://www.ebi.ac.uk/efo/EFO_0002300,0.892,None
NCIH716_LARGE_INTESTINE,NCI-H716,NCI-H716,EFO:0002301,http://www.ebi.ac.uk/efo/EFO_0002301,0.687,None
NCIH727_LUNG,NCI-H727,NCI-H727,EFO:0006695,http://www.ebi.ac.uk/efo/EFO_0006695,0.917,None
NCIH747_LARGE_INTESTINE,NCI-H747,NCI-H747,EFO:0002303,http://www.ebi.ac.uk/efo/EFO_0002303,0.702,None
NCIH810_LUNG,NCI-H810,NCI-H810,EFO:0002305,http://www.ebi.ac.uk/efo/EFO_0002305,0.689,None
NCIH82_LUNG,NCI-H82,NCI-H82,EFO:0002306,http://www.ebi.ac.uk/efo/EFO_0002306,0.631,None
NCIH838_LUNG,NCI-H838,NCI-H838,EFO:0002307,http://www.ebi.ac.uk/efo/EFO_0002307,0.706,None
NCIH889_LUNG,NCI-H889,NCI-H889,EFO:0006697,http://www.ebi.ac.uk/efo/EFO_0006697,0.713,None
NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NCI-H929,NCI-H929,EFO:0001221,http://www.ebi.ac.uk/efo/EFO_0001221,0.675,None
NCIN87_STOMACH,NCI-N87,NCI-N87,EFO:0002841,http://www.ebi.ac.uk/efo/EFO_0002841,0.576,None
